RevId,UserId,UserName,Rating,Comment,image_urls,ResId,streetAddress,district,region,Res_pos_score,Res_price_score,Res_food_score,Res_atmosphere_score,Res_services_score,Food_score_cmt,Services_score_cmt,Atmosphere_score_cmt,Position_score_cmt,Price_score_cmt,Total_reviews,Followers,images
3311590,10985636,Son Nguyen,8,"Tình cờ phát hiện ra quán này trên foody, cách công ty mình có mấy bước chân mà mình thích mỳ trộn lắm nên ra ăn thử và kết quả là không hối hận. Nhìn chung chất lượng, giá cả khá ok nên mình hay rủ ae làm cùng ra ăn trưa ủng hộ quán.
- Vị trí: quán nằm trong khu vực nhiều ngõ ngách nên khá khó tìm nếu đi ăn lần đầu, nhưng cái này không quan trọng lắm vì mình thấy chủ yếu mọi người đặt online thôi
- Giá cả: hợp lý, từ 15k-30k, nếu gọi thêm mỳ thì thêm 5k nữa. Đặt online thì một số món đắt hơn 1-2k so với ăn trực tiếp.
- Chất lượng: mỳ ăn ngon và vừa miệng, được lót giấy bạc trong hộp xốp nên giữ được nhiệt và trông vệ sinh. Ăn ở quán thì có thêm chai tương ớt, tương cà ăn tùy ý thích, và có bình nước lấy uống thoải mái. Thường thì ăn trưa bọn mình hay gọi thêm mỳ, ăn sẽ no hơn suất gốc.
- Phục vụ: 2 anh chị chủ quán phục vụ nhanh nhẹn, nhiệt tình, vui vẻ. Thường thì phải chờ 10-15 phút mới có đồ ăn vì tuy khách đến ăn trực tiếp không có mấy nhưng đơn online thì khá nhiều, trưa nào cũng vài ba ông shipper đừng chầu trực lấy hàng :)
- Không gian: hơi chật và bé. Phòng chỉ có 4 bộ bàn ghế, không có cửa sổ nên hơi bí. Đi ăn vào mùa nóng mà không bật điều hòa thì xác định là mồ hôi đầm đìa. Nhưng cái này chấp nhận được vì khách đặt online là chủ yếu nên 2 anh chị không đầu tư vào không gian thì cũng dễ hiểu",,947717,66 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,9.5,9.3,9.0,8.8,8.3,9,9,6,7,9,8,0,
3199840,12633378,Mai Hương,9,"Mình ship mì về. Lúc đầu nhận hàng mình tưởng đựng mì trong hộp xốp thì định không ủng hộ nữa vì sử dụng hộp xốp rất độc nhưng mở ra thì thấy mì được gói trong giấy bạc, vẫn giữ nóng đồ ăn lại không độc.
Mì ngon, gói đẹp, giá vừa phải. Sẽ ủng hộ tiếp",,947717,66 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,9.5,9.3,9.0,8.8,8.3,10,10,5,10,10,1,0,
3493524,14198160,Lười Ỉn,8.4,"Papasolsol - 29 Đỗ Quang, Quận Cầu Giấy
Quán hơi ít nhân viên, mình đi vào tầm tối cuối tuần khách khá đông, nhân viên ít nên các bạn chạy bàn sấp mặt :))))
Không gian quán toàn màu đen (mình rất thích), sạch sẽ. Thấy mọi người đồn quán gà rán này chuẩn Hàn nên cũng ăn thử.
Chất lượng đầu tiên là món canh đậu phụ nấu cùng kim chi ăn rất ngon, khác biệt hẳn với những nơi mình thường ăn. Gà rán giòn và thơm, mà gà ở đây chất lượng lắm, không phải gà công nghiệp thịt bở mà là gà ta thì phải, thịt chắc, thớ thịt ngon lắm!","https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-194-637099710285099997.jpg,https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-383-637099710283537355.jpg,https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-662-637099710280724610.jpg",659998,29 Đỗ Quang,Quận Cầu Giấy,Hà Nội,8.7,8.0,7.9,7.1,6.9,10,8,8,8,8,505,12,"[{'url': 'https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-194-637099710285099997.jpg', 'path': 'foody-parasolsol-chicken-hof-194-637099710285099997.jpg', 'checksum': '2cd519f86273406b9c1b649b39fba729', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-383-637099710283537355.jpg', 'path': 'foody-parasolsol-chicken-hof-383-637099710283537355.jpg', 'checksum': '2f8b844eeb99651e51f2f7dcaf4a4516', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-662-637099710280724610.jpg', 'path': 'foody-parasolsol-chicken-hof-662-637099710280724610.jpg', 'checksum': '7b822349c9dd800ed3ccd3f72b3a0c32', 'status': 'downloaded'}]"
3334708,15785442,Ms Ly Ly,9.6,"Mình đã ăn nhiều lần và chưa bị thất vọng. Chất lượng mỳ ổn định, giá hợp lý, cảm giác quán luôn vui vẻ và sẵn sàng làm hài lòng khách (vì nhiều lần đặt đồ mình yêu cầu rất nhiều như đổi viên này thành viên kia bla bla...) có lần mình còn được quán tặng trà quất (chắc vì mình là khách hàng thân thuộc 😆)
Nói chung rất đáng để ăn thử đấy ạ",,947717,66 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,9.5,9.3,9.0,8.8,8.3,10,10,9,9,10,3,0,
6042779,1550732,Hoang BangNhi,6.6,"Nghe thấy bảo có quán gà rán chuẩn vị hàn lại ngay gần nhà nên mình gọi về thẩm.
Thú thực mở ra thì hơi thất vọng vì màu hơi sậm, nhìn không ngon mắt lắm. Tuy vậy gà rán ráo mỡ, giòn da mềm thịt, phần thịt trắng cũng không bị bở. Nhược điểm là không có vị gì mấy, như mua gà ta về tự rán được ấy nên chắc sẽ không ăn lại lần 2.
1 phần nửa con 160k được 8 miếng 2 người ăn là no. Phần gà kèm củ cải muối, salad và muối tiêu ăn kèm như mấy quán khác thôi.
Hàng giao hơi lâu nhưng là do có đơn quán mới làm còn shipper giao khá là nhanh.","https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-293-637289611753690461.jpg,https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-571-637289611753690461.jpg,https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-468-637289611751190245.jpg",659998,29 Đỗ Quang,Quận Cầu Giấy,Hà Nội,8.7,8.0,7.9,7.1,6.9,6,7,7,7,6,280,78,"[{'url': 'https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-293-637289611753690461.jpg', 'path': 'foody-parasolsol-chicken-hof-293-637289611753690461.jpg', 'checksum': 'c25b5d108e0947d0168fde925b4b7164', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-571-637289611753690461.jpg', 'path': 'foody-parasolsol-chicken-hof-571-637289611753690461.jpg', 'checksum': '6bb0516048f52bdd1bd73d3ed9b11ca0', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-468-637289611751190245.jpg', 'path': 'foody-parasolsol-chicken-hof-468-637289611751190245.jpg', 'checksum': '3e9a904297bde19bd0203144b062c875', 'status': 'downloaded'}]"
3184540,12155223,Châu Anh,9.6,"Lần đầu đặt ship ở đây vì thấy mọi người review khen ngon, ship hàng lại rất nhanh nữa. Mình đặt 1 phần mỳ trộn đặc biệt thêm mỳ nên ăn no căng diềuu🤰🤰
Mỳ đặc biệt có tôm, 1 nửa cái xúc xích, chả cá viên, cua  viên nhưnh hình như k có bò viên trong suất của mình thì phải. Nhưng ksao vì ngon nên tha thứ 🤗🤗 Mình chọn cay vừa nên độ cay vừa phải ăn rất ngon.
Nói chung mọi người nên thử nha, đảm bảo k hối hận đâuu 😘",https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-204-637053871299486420.jpg,947717,66 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,9.5,9.3,9.0,8.8,8.3,9,10,10,9,10,12,0,"[{'url': 'https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-204-637053871299486420.jpg', 'path': 'foody-anh-gau-mi-tron-indomie-204-637053871299486420.jpg', 'checksum': 'fbd9579d6fa6960c67104aa7f58b9fbb', 'status': 'downloaded'}]"
3151192,1780042,Tuyết Lam,8.4,"Khá ngon lại rẻ. Nên gọi thêm mì để có một bữa trưa no nê chứ 1 suất bình thường thì k đủ no. Quán xa mình nhưng làm đồ nhanh + ship trong 1 nốt nhạc nên đồ vẫn âm ấm. Tiếc là quán giao thiếu bò viên cho mình, cả hộp có đúng 1 viên. Nhưng nó nhỏ nên mình sẽ bỏ qua, mong quán chú ý hơn. Mình sẽ đặt lại.","https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-744-637049296101673293.jpg,https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-290-637049296097141632.jpg",947717,66 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,9.5,9.3,9.0,8.8,8.3,9,8,9,8,8,33,55,"[{'url': 'https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-744-637049296101673293.jpg', 'path': 'foody-anh-gau-mi-tron-indomie-744-637049296101673293.jpg', 'checksum': '3e5971ba4632c6d190ca77cc11e52439', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-290-637049296097141632.jpg', 'path': 'foody-anh-gau-mi-tron-indomie-290-637049296097141632.jpg', 'checksum': '325b84f4411547593a7f5be66485de02', 'status': 'downloaded'}]"
3785518,12062442,Hằng Đặng,4.6,"Thật sự mình mua bánh mì ở savor nhiều lần . Mình hay mua ở cơ sở HTM nhưng nay đặt thì bị như này , nói chung cũng hơi thất vọng , mong lần sau k bị như này lần nữa. K biết đây phải tóc hay là gì","https://images.foody.vn/res/g93/922857/s800/foody-savor-banh-mi-tra-sua-ho-tung-mau-796-637131470127630270.jpg,https://images.foody.vn/res/g93/922857/s800/foody-savor-banh-mi-tra-sua-ho-tung-mau-729-637131470125598836.jpg",922857,126 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,7.3,7.3,7.3,7.3,6.5,3,5,5,5,5,1,0,"[{'url': 'https://images.foody.vn/res/g93/922857/s800/foody-savor-banh-mi-tra-sua-ho-tung-mau-796-637131470127630270.jpg', 'path': 'foody-savor-banh-mi-tra-sua-ho-tung-mau-796-637131470127630270.jpg', 'checksum': 'd3207b7491235e677978716fb8ff7399', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g93/922857/s800/foody-savor-banh-mi-tra-sua-ho-tung-mau-729-637131470125598836.jpg', 'path': 'foody-savor-banh-mi-tra-sua-ho-tung-mau-729-637131470125598836.jpg', 'checksum': 'f387bcbb95407e47c7b02916ea088f98', 'status': 'downloaded'}]"
3976515,12520826,Quỳnh Anh,10,"Hai lần đã đặt mì ở đây mà phải nói là siêu ưng luôn trời ơi mê mệt mì trộn ở đây lun á 🎉 Lúc nào giao mì cũng còn nóng, gói giấy bạc các thứ khá là cẩn thận, chuẩn bị đồ cũng nhanh dù có lần mình gọi cũng khá là muộn í 🤤 Chất lượng không phải bàn cãi nữa ngon hơn các chỗ khác mình ăn 1 tỉ lầnnnnn, nhiều topping, recommend cực kì cho những ai thích ăn mì trộn như thế này, sẽ quay lại và ủng hộ quán thật nhiều luôn nè ^^^",,947717,66 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,9.5,9.3,9.0,8.8,8.3,10,10,10,10,10,4,0,
3756357,2176574,khánh linh,10,"Xin chào Savor❤ Hôm nay mình có đặt Trà quất sả mật ong nóng tại Savor 126htm để tự thưởng cho mình  vào buổi tối Giáng Sinh năm nay. Thật sự mình rất thích uống loại trà này! Trà thơm cùng với vị mật ong ngọt hòa quyên với hương vị sả tạo nên một mùi vị rất đặc biệt mà mình chỉ có thể tìm thấy ở Savor mà thôi. Vì mình ở gần HTM nên mình cũng hay thường xuyên đặt đồ và mua đồ ở đây nhưng mình khá lười feedback nên mọi lần ăn uống xong đều bỏ qua phần đánh giá thôi :))))) Nhưng mà cho đến hôm nay, ngày Neol này, các bạn nhân viên tại Savor làm mình cảm thấy rất rất đáng iu🥰 Cũng như mọi mùa Noel khác, mình chỉ thích ngồi nhà và xem Home alone, trong lúc check in thì mình có để ý thấy dòng chữ ở cốc ghi ""Merry christmas""! Và đấy cũng chính là lí do để mình viết chiếc feedback dài thật dài này😌 Dù là hành động nhỏ thôi nhưng đây là lời chúc giáng sinh đầu tiên mà mình nhận được! Cảm giác nhận được một lời chúc từ một người lạ thực sự rất tuyệt vời luôn á. Cảm ơn những bạn nhân viên đã giúp mình có một buổi tối giáng sinh thêm phần vui vẻ và an lành. Các bạn cute quá hicccc❤ Cảm ơn Savor vì thức uống thật ngon! Cảm ơn nhân viên Savor HTM vì những hành động nhỏ và cute này❤ Mình sẽ tiếp tục ủng hộ Savor thật nhiều thật nhiêu trong tương lai nữaaaa. Yêu Savor rất nhìu🥰","https://images.foody.vn/res/g93/922857/s800/foody-savor-banh-mi-tra-sua-ho-tung-mau-577-637128142741220690.jpg,https://images.foody.vn/res/g93/922857/s800/foody-savor-banh-mi-tra-sua-ho-tung-mau-748-637128141354532431.jpg",922857,126 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,7.3,7.3,7.3,7.3,6.5,10,10,10,10,10,1,20,"[{'url': 'https://images.foody.vn/res/g93/922857/s800/foody-savor-banh-mi-tra-sua-ho-tung-mau-577-637128142741220690.jpg', 'path': 'foody-savor-banh-mi-tra-sua-ho-tung-mau-577-637128142741220690.jpg', 'checksum': '3ff7cae93169cebb9e744bbcc47df682', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g93/922857/s800/foody-savor-banh-mi-tra-sua-ho-tung-mau-748-637128141354532431.jpg', 'path': 'foody-savor-banh-mi-tra-sua-ho-tung-mau-748-637128141354532431.jpg', 'checksum': '5a0c293ddbf5315d66ea74691b0850a8', 'status': 'downloaded'}]"
7028520,1577402,Thuy Nguyen,7.6,Good🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻,https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-158-637325084994545673.jpg,659998,29 Đỗ Quang,Quận Cầu Giấy,Hà Nội,8.7,8.0,7.9,7.1,6.9,10,10,5,5,8,1,346,"[{'url': 'https://images.foody.vn/res/g66/659998/s800/foody-parasolsol-chicken-hof-158-637325084994545673.jpg', 'path': 'foody-parasolsol-chicken-hof-158-637325084994545673.jpg', 'checksum': '1def1f7f0cf1b422c134c0914228b194', 'status': 'downloaded'}]"
3448967,8735521,Minh Anh Bùi,10,"Mỳ làm rất vừa miệng , đóng gói đẹp , còn cẩn thận nữa . Sẽ ủng hộ cửa hàng dài",https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-482-637092715313405237.jpg,947717,66 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,9.5,9.3,9.0,8.8,8.3,10,10,10,10,10,6,8,"[{'url': 'https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-482-637092715313405237.jpg', 'path': 'foody-anh-gau-mi-tron-indomie-482-637092715313405237.jpg', 'checksum': '86a5b87b15d1ab9af8c3645944d66e35', 'status': 'downloaded'}]"
4433934,18030593,Thanh Bình Nguyễn,10,"Lướt chọn đồ ăn mak nhiều quán ko mở cửa mùa dịch covid 
Nhìn Thấy quán mỳ trộn a này, thử vào xem sao
Đọc review mn thấy hứng thú qá nên đặt xem sao
Trời ơi, ngon thực sự luôn ấy, bọc gói cẩn thận qua trời
5* luôn hè
Sẽ ủng hộ dài ❤️❤️",https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-915-637208444134002466.jpg,947717,66 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,9.5,9.3,9.0,8.8,8.3,10,10,10,10,10,1,1,"[{'url': 'https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-915-637208444134002466.jpg', 'path': 'foody-anh-gau-mi-tron-indomie-915-637208444134002466.jpg', 'checksum': '51991a97bf1d2d8a90ac5664f13e3b83', 'status': 'downloaded'}]"
2102926,11380898,Phuong Mai Dang,9.2,"Nhà mình ở trong khu này nên thi thoảng lười lười ko nấu cơm là lại xuống đây ăn ủng hộ 2 bác chủ quán :)))
Mọi người xung quanh đều biết 2 bác nên cũng biết rõ là quán làm ăn rất sạch sẽ rửa rau hoàn toàn bằng nước máy mấy lần chứ ko phải kiểu như mấy quán ăn bây giờ toàn rửa bằng nước đục nước cống đâu :((( dầu ăn cũng ko dùng lại mà đồ uống thì khá là tươi. Nên là ăn ở đây cũng an tâm &lt;3 Nhiều khi mọi người trong quán còn ngồi ăn bánh xèo cùng luôn :)) Thử hỏi mấy quán bẩn bẩn cho mấy cái chất phụ gia ko rõ nguồn gốc xem có dám tự ăn ko? :)))
2 bác chủ quán thì lớn tuổi r rất là cute :))
Về đồ ăn thì bánh xèo giòn, mỏng ăn vậy mới đúng bánh xèo đúng miền nam chứ nhiều bạn thích ăn kiểu bánh xèo nhỏ mà mềm oặt thì mình ko nói. Riêng mình thì thích kiểu giòn tan như thế.
Nem lụi mềm, ngon mỗi lần đi ăn mỗi đứa phải chục cây là ít :)))) Thích hợp để tụ tập bạn bè.
Không gian cũng rộng rãi sạch sẽ nchung là so vs mấy quán vỉa hè bánh xèo bình thường thì quán này ăn đứt.
Giờ cao điểm đông thì nhân viên ko quán xuyến đc hết còn lúc vắng vắng thì các bạn khá là nhiệt tình.
Vẫn còn quay lại vì so vs giá, số tiền mình bỏ ra thì như vậy là quá hợp lý &lt;3",,231953,115 B7 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.6,7.0,6.8,6.7,6.7,9,9,10,8,10,1,0,
3618278,14259391,bich thuy,6.4,💯💯💯💯tuyet voi,https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-993-637113429536869478.jpg,947717,66 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,9.5,9.3,9.0,8.8,8.3,10,6,5,5,6,2,0,"[{'url': 'https://images.foody.vn/res/g95/947717/s800/foody-anh-gau-mi-tron-indomie-993-637113429536869478.jpg', 'path': 'foody-anh-gau-mi-tron-indomie-993-637113429536869478.jpg', 'checksum': '11656ea10b997ffc0fa7e2f5b16f4889', 'status': 'downloaded'}]"
2044056,9225457, Minh  Thùy Coordinator 3,5.4,"-  Mình đến quán là lần thứ 2 nhưng thực sự thất vong. Lần truớc đến quán gọi mãi mơí đuợc ăn ok fine. Lần này mình đến quán vì không nghĩ ra ăn gì phần vì cũng gần chỗ mình. Nhưng thật sự thấy vọng :(. Mình tới quán lúc tầm 8h kém quán cũng khá đông. Mình vào gọi 10 nem và 2 bánh xèo cho 2 ngưòi. 
------đâù tiên quán bưng ra một khay đồ để cuốn kèm hai cốc trà đá. đồ cuốn thực sự rất ít rau thì úa bẩn hoa quả có môĩ chuôí và vài lát dưa chuột mỏng dính. Khi đuợc hỏi thì bạn nhân viên bảo nhưng đồ còn lại đang thái ok fine. Nhưng khi bọn mình ăn gần hết số nem vẫn k thâý mang ra trong khi các bàn vào sau lại có đủ đò. ok có lẽ số mình đen :(. Thất vọng tập 1. tiếp đến là bánh xèo thì nhân lèo tèo ít giá một 2 con tép(tép chứ k phải tôm nhé m.n ) thật vọng tập 2.Nuớc chấm thì không có gì đặc sắc cả. \
-- Thái độ nhân viên thì rất là khó chịu","https://images.foody.vn/res/g24/231953/s800/foody-banh-xeo-nem-lui-to-hieu-807-636607655348055959.jpg,https://images.foody.vn/res/g24/231953/s800/foody-banh-xeo-nem-lui-to-hieu-162-636607655347430925.jpg,https://images.foody.vn/res/g24/231953/s800/foody-banh-xeo-nem-lui-to-hieu-380-636607655346493342.jpg,https://images.foody.vn/res/g24/231953/s800/foody-banh-xeo-nem-lui-to-hieu-211-636607655345086983.jpg",231953,115 B7 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.6,7.0,6.8,6.7,6.7,5,5,5,7,5,42,2,"[{'url': 'https://images.foody.vn/res/g24/231953/s800/foody-banh-xeo-nem-lui-to-hieu-807-636607655348055959.jpg', 'path': 'foody-banh-xeo-nem-lui-to-hieu-807-636607655348055959.jpg', 'checksum': 'c46242196d29fa1a075458f8f3865580', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g24/231953/s800/foody-banh-xeo-nem-lui-to-hieu-162-636607655347430925.jpg', 'path': 'foody-banh-xeo-nem-lui-to-hieu-162-636607655347430925.jpg', 'checksum': 'aecf6dbcd3919f262e946aa5993ce32f', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g24/231953/s800/foody-banh-xeo-nem-lui-to-hieu-380-636607655346493342.jpg', 'path': 'foody-banh-xeo-nem-lui-to-hieu-380-636607655346493342.jpg', 'checksum': '4143d7ef20c77234eed19bb3bf3c1bee', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g24/231953/s800/foody-banh-xeo-nem-lui-to-hieu-211-636607655345086983.jpg', 'path': 'foody-banh-xeo-nem-lui-to-hieu-211-636607655345086983.jpg', 'checksum': '4fd1789a63e5b0db968e4762664e7912', 'status': 'downloaded'}]"
