ResId,Res_rating,streetAddress,district,region,Res_pos_score,Res_price_score,Res_food_score,Res_atmosphere_score,Res_services_score
91334,8.0,121 Nguyễn Phong Sắc,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.3,7.6,7.1
908384,7.6,BT 14 Ngõ 75 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,8.0,7.5,7.5,7.5,7.5
246005,6.2,16 Dịch Vọng,Quận Cầu Giấy,Hà Nội,6.6,6.4,6.1,6.1,6.0
246005,6.2,16 Dịch Vọng,Quận Cầu Giấy,Hà Nội,6.6,6.4,6.1,6.1,6.0
246005,6.2,16 Dịch Vọng,Quận Cầu Giấy,Hà Nội,6.6,6.4,6.1,6.1,6.0
246005,6.2,16 Dịch Vọng,Quận Cầu Giấy,Hà Nội,6.6,6.4,6.1,6.1,6.0
690465,7.3,5 Ngõ 40 Trần Duy Hưng (Ngõ 15 Trung Kính),Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.1,7.1
13821,7.3,118 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,8.0,7.5,7.0,7.0,7.0
91334,8.0,121 Nguyễn Phong Sắc,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.3,7.6,7.1
91334,8.0,121 Nguyễn Phong Sắc,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.3,7.6,7.1
91334,8.0,121 Nguyễn Phong Sắc,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.3,7.6,7.1
41351,7.5,11A Phố Dịch Vọng,Quận Cầu Giấy,Hà Nội,7.8,7.6,7.6,7.5,7.3
41351,7.5,11A Phố Dịch Vọng,Quận Cầu Giấy,Hà Nội,7.8,7.6,7.6,7.5,7.3
41351,7.5,11A Phố Dịch Vọng,Quận Cầu Giấy,Hà Nội,7.8,7.6,7.6,7.5,7.3
41351,7.5,11A Phố Dịch Vọng,Quận Cầu Giấy,Hà Nội,7.8,7.6,7.6,7.5,7.3
41351,7.5,11A Phố Dịch Vọng,Quận Cầu Giấy,Hà Nội,7.8,7.6,7.6,7.5,7.3
41351,7.5,11A Phố Dịch Vọng,Quận Cầu Giấy,Hà Nội,7.8,7.6,7.6,7.5,7.3
913676,8.6,10B Ngõ 233 (Ngõ 6 Cũ) Phạm Văn Đồng,Quận Cầu Giấy,Hà Nội,8.7,8.6,8.6,8.6,8.5
913676,8.6,10B Ngõ 233 (Ngõ 6 Cũ) Phạm Văn Đồng,Quận Cầu Giấy,Hà Nội,8.7,8.6,8.6,8.6,8.5
913676,8.6,10B Ngõ 233 (Ngõ 6 Cũ) Phạm Văn Đồng,Quận Cầu Giấy,Hà Nội,8.7,8.6,8.6,8.6,8.5
913676,8.6,10B Ngõ 233 (Ngõ 6 Cũ) Phạm Văn Đồng,Quận Cầu Giấy,Hà Nội,8.7,8.6,8.6,8.6,8.5
93755,7.7,18 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,8.0,7.9,7.8,7.8,7.0
93755,7.7,18 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,8.0,7.9,7.8,7.8,7.0
7570,7.1,132 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.5,7.5,7.2,6.8,6.5
7570,7.1,132 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.5,7.5,7.2,6.8,6.5
93755,7.7,18 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,8.0,7.9,7.8,7.8,7.0
7570,7.1,132 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.5,7.5,7.2,6.8,6.5
91334,8.0,121 Nguyễn Phong Sắc,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.3,7.6,7.1
634989,6.1,50 Ngõ 79 Cầu Giấy,Quận Cầu Giấy,Hà Nội,6.9,6.5,6.4,5.5,5.4
634989,6.1,50 Ngõ 79 Cầu Giấy,Quận Cầu Giấy,Hà Nội,6.9,6.5,6.4,5.5,5.4
634989,6.1,50 Ngõ 79 Cầu Giấy,Quận Cầu Giấy,Hà Nội,6.9,6.5,6.4,5.5,5.4
634989,6.1,50 Ngõ 79 Cầu Giấy,Quận Cầu Giấy,Hà Nội,6.9,6.5,6.4,5.5,5.4
634989,6.1,50 Ngõ 79 Cầu Giấy,Quận Cầu Giấy,Hà Nội,6.9,6.5,6.4,5.5,5.4
662718,5.4,22 Duy Tân,Quận Cầu Giấy,Hà Nội,6.6,5.3,5.2,5.1,4.6
662718,5.4,22 Duy Tân,Quận Cầu Giấy,Hà Nội,6.6,5.3,5.2,5.1,4.6
662718,5.4,22 Duy Tân,Quận Cầu Giấy,Hà Nội,6.6,5.3,5.2,5.1,4.6
662718,5.4,22 Duy Tân,Quận Cầu Giấy,Hà Nội,6.6,5.3,5.2,5.1,4.6
662718,5.4,22 Duy Tân,Quận Cầu Giấy,Hà Nội,6.6,5.3,5.2,5.1,4.6
6586,7.2,"222 Trần Duy Hưng, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,7.6,7.3,7.2,7.1,6.8
6586,7.2,"222 Trần Duy Hưng, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,7.6,7.3,7.2,7.1,6.8
29272,7.1,36 Phố Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,7.5,7.2,7.2,7.0,6.8
29272,7.1,36 Phố Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,7.5,7.2,7.2,7.0,6.8
219861,7.2,16 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,7.4,7.2,7.2,7.0,7.0
219861,7.2,16 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,7.4,7.2,7.2,7.0,7.0
126107,6.5,104C9 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.0,6.6,6.6,6.3,6.2
720314,9.1,"Tầng 1, Fivimart Tràng An, Tràng An Complex, 1 Phùng Chí Kiên, P. Nghĩa Đô",Quận Cầu Giấy,Hà Nội,10.0,9.3,9.0,9.0,8.0
663561,7.5,1 Ngõ 13 Yên Hòa,Quận Cầu Giấy,Hà Nội,7.7,7.6,7.6,7.6,7.2
46275,6.9,146 Trung Hoà,Quận Cầu Giấy,Hà Nội,7.3,7.1,7.0,6.7,6.6
663561,7.5,1 Ngõ 13 Yên Hòa,Quận Cầu Giấy,Hà Nội,7.7,7.6,7.6,7.6,7.2
663561,7.5,1 Ngõ 13 Yên Hòa,Quận Cầu Giấy,Hà Nội,7.7,7.6,7.6,7.6,7.2
91334,8.0,121 Nguyễn Phong Sắc,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.3,7.6,7.1
663561,7.5,1 Ngõ 13 Yên Hòa,Quận Cầu Giấy,Hà Nội,7.7,7.6,7.6,7.6,7.2
46275,6.9,146 Trung Hoà,Quận Cầu Giấy,Hà Nội,7.3,7.1,7.0,6.7,6.6
46275,6.9,146 Trung Hoà,Quận Cầu Giấy,Hà Nội,7.3,7.1,7.0,6.7,6.6
126107,6.5,104C9 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.0,6.6,6.6,6.3,6.2
126107,6.5,104C9 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.0,6.6,6.6,6.3,6.2
46275,6.9,146 Trung Hoà,Quận Cầu Giấy,Hà Nội,7.3,7.1,7.0,6.7,6.6
126107,6.5,104C9 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.0,6.6,6.6,6.3,6.2
6586,7.2,"222 Trần Duy Hưng, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,7.6,7.3,7.2,7.1,6.8
1078051,10.0,"231 Nguyễn Khang, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
6586,7.2,"222 Trần Duy Hưng, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,7.6,7.3,7.2,7.1,6.8
6586,7.2,"222 Trần Duy Hưng, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,7.6,7.3,7.2,7.1,6.8
671623,5.7,92 Trung Hòa,Quận Cầu Giấy,Hà Nội,6.6,6.2,5.7,5.1,5.1
671623,5.7,92 Trung Hòa,Quận Cầu Giấy,Hà Nội,6.6,6.2,5.7,5.1,5.1
6586,7.2,"222 Trần Duy Hưng, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,7.6,7.3,7.2,7.1,6.8
671623,5.7,92 Trung Hòa,Quận Cầu Giấy,Hà Nội,6.6,6.2,5.7,5.1,5.1
671623,5.7,92 Trung Hòa,Quận Cầu Giấy,Hà Nội,6.6,6.2,5.7,5.1,5.1
1049894,8.5,"123 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.0,8.8,8.5,8.5,7.5
1049894,8.5,"123 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.0,8.8,8.5,8.5,7.5
671623,5.7,92 Trung Hòa,Quận Cầu Giấy,Hà Nội,6.6,6.2,5.7,5.1,5.1
671623,5.7,92 Trung Hòa,Quận Cầu Giấy,Hà Nội,6.6,6.2,5.7,5.1,5.1
935781,8.4,Ki Ốt 1 Dãy Hàng Ăn Chợ Nghĩa Tân,Quận Cầu Giấy,Hà Nội,9.3,8.7,8.3,8.3,7.3
38074,7.8,102 B8 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.5,8.2,7.6,7.6,7.3
1005338,8.0,"87 Nguyễn Phong Sắc, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,8.0,8.0,8.0,8.0,8.0
14121,5.4,209 Tô Hiệu,Quận Cầu Giấy,Hà Nội,6.0,5.4,5.4,5.2,5.0
256796,7.5,"4 Nghĩa Tân, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,7.8,7.8,7.7,7.2,6.8
38074,7.8,102 B8 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.5,8.2,7.6,7.6,7.3
69727,6.1,26 Duy Tân,Quận Cầu Giấy,Hà Nội,6.5,6.3,6.3,6.0,5.5
80957,4.2,51 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,4.5,4.3,4.2,4.2,4.0
952002,8.4,18 Ngõ 251/8 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,10.0,9.0,9.0,8.0,6.0
949326,9.1,79 Ngõ 260 Cầu Giấy,Quận Cầu Giấy,Hà Nội,9.8,9.1,8.9,8.9,8.6
949326,9.1,79 Ngõ 260 Cầu Giấy,Quận Cầu Giấy,Hà Nội,9.8,9.1,8.9,8.9,8.6
772218,7.8,18 Hoàng Quốc Việt,Quận Cầu Giấy,Hà Nội,9.0,8.0,8.0,7.0,7.0
69727,6.1,26 Duy Tân,Quận Cầu Giấy,Hà Nội,6.5,6.3,6.3,6.0,5.5
949326,9.1,79 Ngõ 260 Cầu Giấy,Quận Cầu Giấy,Hà Nội,9.8,9.1,8.9,8.9,8.6
949326,9.1,79 Ngõ 260 Cầu Giấy,Quận Cầu Giấy,Hà Nội,9.8,9.1,8.9,8.9,8.6
69727,6.1,26 Duy Tân,Quận Cầu Giấy,Hà Nội,6.5,6.3,6.3,6.0,5.5
80957,4.2,51 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,4.5,4.3,4.2,4.2,4.0
256796,7.5,"4 Nghĩa Tân, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,7.8,7.8,7.7,7.2,6.8
256796,7.5,"4 Nghĩa Tân, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,7.8,7.8,7.7,7.2,6.8
38074,7.8,102 B8 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.5,8.2,7.6,7.6,7.3
162675,7.4,196/1A Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,8.1,7.7,7.6,6.9,6.8
162675,7.4,196/1A Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,8.1,7.7,7.6,6.9,6.8
162675,7.4,196/1A Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,8.1,7.7,7.6,6.9,6.8
634989,6.1,50 Ngõ 79 Cầu Giấy,Quận Cầu Giấy,Hà Nội,6.9,6.5,6.4,5.5,5.4
162675,7.4,196/1A Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,8.1,7.7,7.6,6.9,6.8
38074,7.8,102 B8 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.5,8.2,7.6,7.6,7.3
38074,7.8,102 B8 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.5,8.2,7.6,7.6,7.3
1047681,7.0,78 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.3,7.0,7.0,7.0,6.8
1047681,7.0,78 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.3,7.0,7.0,7.0,6.8
38074,7.8,102 B8 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.5,8.2,7.6,7.6,7.3
1047681,7.0,78 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.3,7.0,7.0,7.0,6.8
1047681,7.0,78 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.3,7.0,7.0,7.0,6.8
1047681,7.0,78 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.3,7.0,7.0,7.0,6.8
162675,7.4,196/1A Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,8.1,7.7,7.6,6.9,6.8
32320,7.8,"Tầng 2, Toà Nhà 29T2, Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,8.9,8.4,7.7,7.4,6.7
32320,7.8,"Tầng 2, Toà Nhà 29T2, Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,8.9,8.4,7.7,7.4,6.7
32320,7.8,"Tầng 2, Toà Nhà 29T2, Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,8.9,8.4,7.7,7.4,6.7
32320,7.8,"Tầng 2, Toà Nhà 29T2, Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,8.9,8.4,7.7,7.4,6.7
290576,7.6,48 Ngõ 58 Trần Bình,Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,5.0,3.0
921273,4.0,405 Hoàng Quốc Việt,Quận Cầu Giấy,Hà Nội,5.5,4.5,3.8,3.8,2.5
921273,4.0,405 Hoàng Quốc Việt,Quận Cầu Giấy,Hà Nội,5.5,4.5,3.8,3.8,2.5
1061360,6.4,"10 Yên Hòa, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,7.5,7.5,6.0,5.5,5.5
1061360,6.4,"10 Yên Hòa, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,7.5,7.5,6.0,5.5,5.5
28,7.3,"Khu Ẩm Thực Tầng 2, Toà Nhà N04, Udic Complex Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.4,7.3,6.4
50666,6.7,101 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,7.8,7.3,6.3,6.2,6.1
660223,6.4,5 Ngõ 168 Trung Kính,Quận Cầu Giấy,Hà Nội,8.0,8.0,6.0,6.0,4.0
705619,8.1,35 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.4,8.3,7.3
705619,8.1,35 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.4,8.3,7.3
32320,7.8,"Tầng 2, Toà Nhà 29T2, Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,8.9,8.4,7.7,7.4,6.7
932741,7.3,16 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.2,7.2
932741,7.3,16 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.2,7.2
660533,7.5,43 Ngõ 35 Hoa Bằng,Quận Cầu Giấy,Hà Nội,8.6,7.8,7.5,7.1,6.7
11383,7.5,"Tầng 1 Tòa Nhà Việt Á, Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.6,7.6,6.9
11383,7.5,"Tầng 1 Tòa Nhà Việt Á, Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.6,7.6,6.9
660533,7.5,43 Ngõ 35 Hoa Bằng,Quận Cầu Giấy,Hà Nội,8.6,7.8,7.5,7.1,6.7
660533,7.5,43 Ngõ 35 Hoa Bằng,Quận Cầu Giấy,Hà Nội,8.6,7.8,7.5,7.1,6.7
46275,6.9,146 Trung Hoà,Quận Cầu Giấy,Hà Nội,7.3,7.1,7.0,6.7,6.6
660533,7.5,43 Ngõ 35 Hoa Bằng,Quận Cầu Giấy,Hà Nội,8.6,7.8,7.5,7.1,6.7
660533,7.5,43 Ngõ 35 Hoa Bằng,Quận Cầu Giấy,Hà Nội,8.6,7.8,7.5,7.1,6.7
11383,7.5,"Tầng 1 Tòa Nhà Việt Á, Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.6,7.6,6.9
11383,7.5,"Tầng 1 Tòa Nhà Việt Á, Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.6,7.6,6.9
11383,7.5,"Tầng 1 Tòa Nhà Việt Á, Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.6,7.6,6.9
11383,7.5,"Tầng 1 Tòa Nhà Việt Á, Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.6,7.6,6.9
932741,7.3,16 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.2,7.2
932741,7.3,16 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.2,7.2
932741,7.3,16 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.2,7.2
932741,7.3,16 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.2,7.2
705619,8.1,35 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.4,8.3,7.3
932741,7.3,16 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.4,7.3,7.2,7.2
705619,8.1,35 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,8.4,8.4,8.4,8.3,7.3
181027,6.9,"Tầng 1, Big C Thăng Long, 222 Trần Duy Hưng",Quận Cầu Giấy,Hà Nội,7.8,7.2,6.9,6.7,5.9
181027,6.9,"Tầng 1, Big C Thăng Long, 222 Trần Duy Hưng",Quận Cầu Giấy,Hà Nội,7.8,7.2,6.9,6.7,5.9
181027,6.9,"Tầng 1, Big C Thăng Long, 222 Trần Duy Hưng",Quận Cầu Giấy,Hà Nội,7.8,7.2,6.9,6.7,5.9
181027,6.9,"Tầng 1, Big C Thăng Long, 222 Trần Duy Hưng",Quận Cầu Giấy,Hà Nội,7.8,7.2,6.9,6.7,5.9
50666,6.7,101 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,7.8,7.3,6.3,6.2,6.1
50666,6.7,101 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,7.8,7.3,6.3,6.2,6.1
50666,6.7,101 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,7.8,7.3,6.3,6.2,6.1
50666,6.7,101 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,7.8,7.3,6.3,6.2,6.1
28,7.3,"Khu Ẩm Thực Tầng 2, Toà Nhà N04, Udic Complex Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.4,7.3,6.4
50666,6.7,101 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,7.8,7.3,6.3,6.2,6.1
28,7.3,"Khu Ẩm Thực Tầng 2, Toà Nhà N04, Udic Complex Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.4,7.3,6.4
28,7.3,"Khu Ẩm Thực Tầng 2, Toà Nhà N04, Udic Complex Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.4,7.3,6.4
28,7.3,"Khu Ẩm Thực Tầng 2, Toà Nhà N04, Udic Complex Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.4,7.3,6.4
28,7.3,"Khu Ẩm Thực Tầng 2, Toà Nhà N04, Udic Complex Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.4,7.3,6.4
11383,7.5,"Tầng 1 Tòa Nhà Việt Á, Duy Tân, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.6,7.6,6.9
28,7.3,"Khu Ẩm Thực Tầng 2, Toà Nhà N04, Udic Complex Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.4,7.3,6.4
275296,7.5,A19 Cốm Vòng (Đối Diện 10 Cốm Vòng),Quận Cầu Giấy,Hà Nội,7.7,7.6,7.5,7.3,7.2
275296,7.5,A19 Cốm Vòng (Đối Diện 10 Cốm Vòng),Quận Cầu Giấy,Hà Nội,7.7,7.6,7.5,7.3,7.2
1004723,6.7,Ngõ Gửi Xe Số 1 Nghĩa Tân (Đối Diện Cổng Phụ Chợ Nghĩa Tân),Quận Cầu Giấy,Hà Nội,7.3,6.8,6.5,6.5,6.3
14211,6.7,"68 Nguyễn Phong Sắc, P. Dịch Vọng",Quận Cầu Giấy,Hà Nội,7.1,6.9,6.8,6.4,6.4
788803,8.8,"2 Ngõ 81 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,8.9,8.8,8.6,8.4
14211,6.7,"68 Nguyễn Phong Sắc, P. Dịch Vọng",Quận Cầu Giấy,Hà Nội,7.1,6.9,6.8,6.4,6.4
14211,6.7,"68 Nguyễn Phong Sắc, P. Dịch Vọng",Quận Cầu Giấy,Hà Nội,7.1,6.9,6.8,6.4,6.4
14211,6.7,"68 Nguyễn Phong Sắc, P. Dịch Vọng",Quận Cầu Giấy,Hà Nội,7.1,6.9,6.8,6.4,6.4
14211,6.7,"68 Nguyễn Phong Sắc, P. Dịch Vọng",Quận Cầu Giấy,Hà Nội,7.1,6.9,6.8,6.4,6.4
14211,6.7,"68 Nguyễn Phong Sắc, P. Dịch Vọng",Quận Cầu Giấy,Hà Nội,7.1,6.9,6.8,6.4,6.4
788803,8.8,"2 Ngõ 81 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,8.9,8.8,8.6,8.4
788803,8.8,"2 Ngõ 81 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,8.9,8.8,8.6,8.4
788803,8.8,"2 Ngõ 81 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,8.9,8.8,8.6,8.4
737094,7.2,223 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.4,7.1,6.5
788803,8.8,"2 Ngõ 81 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,8.9,8.8,8.6,8.4
217902,7.4,"Ngõ 118 Nguyễn Khánh Toàn, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,8.4,8.0,7.0,7.0,6.6
660533,7.5,43 Ngõ 35 Hoa Bằng,Quận Cầu Giấy,Hà Nội,8.6,7.8,7.5,7.1,6.7
737094,7.2,223 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.4,7.1,6.5
737094,7.2,223 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.4,7.1,6.5
217902,7.4,"Ngõ 118 Nguyễn Khánh Toàn, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,8.4,8.0,7.0,7.0,6.6
788803,8.8,"2 Ngõ 81 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,8.9,8.8,8.6,8.4
1004723,6.7,Ngõ Gửi Xe Số 1 Nghĩa Tân (Đối Diện Cổng Phụ Chợ Nghĩa Tân),Quận Cầu Giấy,Hà Nội,7.3,6.8,6.5,6.5,6.3
1004723,6.7,Ngõ Gửi Xe Số 1 Nghĩa Tân (Đối Diện Cổng Phụ Chợ Nghĩa Tân),Quận Cầu Giấy,Hà Nội,7.3,6.8,6.5,6.5,6.3
788803,8.8,"2 Ngõ 81 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,8.9,8.8,8.6,8.4
788803,8.8,"2 Ngõ 81 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,8.9,8.8,8.6,8.4
85864,4.7,Big C Thăng Long 222 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,6.0,5.5,4.5,4.5,3.0
660824,7.3,8 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.2,7.0
660824,7.3,8 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.2,7.0
225527,5.7,95 Cầu Giấy,Quận Cầu Giấy,Hà Nội,6.6,6.3,5.8,5.1,4.9
225527,5.7,95 Cầu Giấy,Quận Cầu Giấy,Hà Nội,6.6,6.3,5.8,5.1,4.9
672456,6.8,71 Trung Kính,Quận Cầu Giấy,Hà Nội,9.0,6.8,6.8,5.8,5.8
1000306,2.2,28/23 Ngõ 130 Xuân Thủy,Quận Cầu Giấy,Hà Nội,3.6,2.8,1.8,1.8,1.2
672456,6.8,71 Trung Kính,Quận Cầu Giấy,Hà Nội,9.0,6.8,6.8,5.8,5.8
222823,8.0,"201 Nguyễn Ngọc Vũ, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,10.0,9.0,8.0,7.0,6.0
660824,7.3,8 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.2,7.0
225527,5.7,95 Cầu Giấy,Quận Cầu Giấy,Hà Nội,6.6,6.3,5.8,5.1,4.9
172897,7.8,143 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,8.0,8.0,7.8,7.5,7.5
1000306,2.2,28/23 Ngõ 130 Xuân Thủy,Quận Cầu Giấy,Hà Nội,3.6,2.8,1.8,1.8,1.2
172897,7.8,143 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,8.0,8.0,7.8,7.5,7.5
1000306,2.2,28/23 Ngõ 130 Xuân Thủy,Quận Cầu Giấy,Hà Nội,3.6,2.8,1.8,1.8,1.2
660824,7.3,8 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.2,7.0
660824,7.3,8 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.2,7.0
225527,5.7,95 Cầu Giấy,Quận Cầu Giấy,Hà Nội,6.6,6.3,5.8,5.1,4.9
225527,5.7,95 Cầu Giấy,Quận Cầu Giấy,Hà Nội,6.6,6.3,5.8,5.1,4.9
660824,7.3,8 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.2,7.0
172897,7.8,143 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,8.0,8.0,7.8,7.5,7.5
915026,7.2,71 Dương Quảng Hàm,Quận Cầu Giấy,Hà Nội,8.5,8.5,8.0,6.0,5.0
126114,6.3,18 Trung Hòa,Quận Cầu Giấy,Hà Nội,6.5,6.4,6.4,6.1,6.0
162895,7.2,77 Ngõ 79 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.5,7.4,7.0,6.7
660824,7.3,8 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.2,7.0
162895,7.2,77 Ngõ 79 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.5,7.4,7.0,6.7
