RevId,UserId,ResId,Comment,image_urls,Food_score_cmt,Services_score_cmt,Atmosphere_score_cmt,Position_score_cmt,Price_score_cmt,Rating
2031196,804620,723851,"Vì cắt cơm trưa của cơ quan bọn tớ la cà chút
Quán mới sửa sang lại rất đẹp mắt và thoáng đãng, mùa hè ngồi trong điều hòa mát rượi nhưng vẫn ngắm được khung cảnh bên ngoài. Quán 2 mặt đường nên tầm nhìn khá rộng
Món ăn phần quan trọng nhứt: Do nóng và không muốn về văn phòng với mùi lẩu tớ chọn chim quay, nộm bò và cơm rang
Món chim khá vừa miệng nóng hổi và thơm
Nộm hơi ngọt chút nhưng rất đầy đặn và rau tươi 
Món cơm rang nóng hổi và ròn sụn đựng trong nồi gang cũng khá hấp dẫn bọn tớ chén sạch chả còn tí nào.
Cảm ơn Nhà hàng với bữa trưa vừa miệng
Ah giá cả cũng phải chăng nên rất ưng cái bụng !!!","https://images.foody.vn/res/g73/723851/s800/foody-lau-duc-minh-258-636600879311859989.jpg,https://images.foody.vn/res/g73/723851/s800/foody-lau-duc-minh-748-636600879277148011.jpg,https://images.foody.vn/res/g73/723851/s800/foody-lau-duc-minh-688-636600879225425221.jpg,https://images.foody.vn/res/g73/723851/s800/foody-lau-duc-minh-372-636600879190636662.jpg,https://images.foody.vn/res/g73/723851/s800/foody-lau-duc-minh-742-636600879109380815.jpg",8,7,7,8,7,7.4
1885234,9935322,660295,"🌵 Vị trí: Quán ở đường Nguyễn Ngọc Vũ, chôz này nhiều quán bún đậu nên nếu không để ý có thể nhầm sang quán khác
🌵 Không gian: không biết bên trong như thế nào mà chủ quán cứ bảo mình ra vỉa hè ngồi 🐾🐾 ngoài đường nhiều xe cộ, ồn ào lắm
🌵 Chất lượng: bình thường, mỗi thứ một ít, tí tẹo luôn ấy :)) dầu mỡ còn dính đầy trên đồ ăn, nên mau ngầy lắm :)) mà ăn ít thì kiểu gì cũng đói :)) Rau dùng thêm cũng ít :)) cái gì cũng ít quá mà giá tận 30k :))","https://images.foody.vn/res/g67/660295/s800/foody-bun-dau-met-nuoc-ep-hoa-qua-473-636515191026720575.jpg,https://images.foody.vn/res/g67/660295/s800/foody-bun-dau-met-nuoc-ep-hoa-qua-230-636515190941956699.jpg",6,8,5,8,5,6.4
43319,75590,7266,"Nhà hàng này có lẩu nướng không khói, đồ ăn chất cực luôn. Mình mới đi ăn ở đây một lần thôi, nhưng được thưởng thức đủ cả bò Nhật, sườn bò Mỹ rút xương, lưỡi bò, cá tuyết với các loại nấm. Công nhận đồ hơi ít nhưng mà ngon với tươi cực luôn, miếng thịt mềm, màu đỏ đẹp, thớ nào ra thớ nấy nhìn đã thèm. Tầng 1 có quầy shushi, nhìn mấy chú đứng làm trông điệu nghệ lắm nhưng mình chưa thử nên không biết chất lượn ra sao. Còn về không gian thì ổn, nói chung là phong cách Nhật sạch sẽ, ngăn nắp với có cây cối xanh mát.",https://images.foody.vn/res/g1/7266/s800/foody-sura-sushi-124db2ab-5237-4bdf-b7dd-8fef40876796-635247638190274063.jpg,7,7,7,7,6,6.8
5582067,9644679,1020982,"Salad tươi ngon, thịt gà tẩm ướp vừa phải, giá ổn, hộp đựng và thìa thân thiện với mt",https://images.foody.vn/res/g103/1020982/s800/foody-eat-green-healthy-food-salad-nghia-tan-538-637273033082678886.jpeg,8,8,8,8,9,8.2
2243452,10303553,272235,"Quán này nằm trong sân của nhà chủ luôn, có cây đa to nên trưa râm mát. Quán cũng k to lắm đâu chứa dc khoảng 15~20 ng là cùng thôi. Mình gọi bún riêu vs giò và đậu, cái lúc thấy bát bún thì hơi bị ngạc nhiên, bát to v~, ngoài đồ gọi thêm còn có giá vs thìa gạch cua thôi🙃. Ăn bát này no đến chiều muộn luôn đấy ạ, quán cho nhiều giò ăn hết bún vẫn còn giò ăn vã. Nước dùng k rõ vị cua lắm nh ăn vừa miệng. 2 bác chủ nhà thì khá là vui tính, chỉ trừ cái chị k biết là con gái hay nv thì k niềm nở lắm. 1 bát thế này có 25k thôi, rẻ khiếp^^.","https://images.foody.vn/res/g28/272235/s800/foody-bun-oc-bun-bo-bun-ca-490-636706514388377106.jpg,https://images.foody.vn/res/g28/272235/s800/foody-bun-oc-bun-bo-bun-ca-381-636706514383902807.jpg,https://images.foody.vn/res/g28/272235/s800/foody-bun-oc-bun-bo-bun-ca-532-636706514379388485.jpg,https://images.foody.vn/res/g28/272235/s800/foody-bun-oc-bun-bo-bun-ca-135-636706514377386572.jpg",8,7,7,7,8,7.4
2821740,15744432,907504,"Đồ ăn và sốt chấm so với các nhà hàng kiểu này thì mình thấy khá bình thường. Điểm cộng là không gian thoáng, sạch sẽ.","https://images.foody.vn/res/g91/907504/s800/foody-dolpan-sam-nuong-ban-da-han-quoc-vincom-tran-duy-hung-960-636988292658780463.jpg,https://images.foody.vn/res/g91/907504/s800/foody-dolpan-sam-nuong-ban-da-han-quoc-vincom-tran-duy-hung-738-636988292619564780.jpg,https://images.foody.vn/res/g91/907504/s800/foody-dolpan-sam-nuong-ban-da-han-quoc-vincom-tran-duy-hung-250-636988292600521597.jpg",7,7,7,7,7,7
1408926,285433,272235,"Được con bạn là sinh viên trọ khu này dẫn đi ăn mới biết đến quán, buổi trưa cũng đông lắm. Quán đề là bún ốc, bún bò, bún cá nhưng bún chả lá lốt chan như của mình cũng có, chưa thử chả chấm nhưng mình thấy nước dùng ngon, nên thử. Trong bát bún còn có 2 miếng đậy, 1 rổ rau sống, giá đỗ, ăn kèm với bún. Có cả bánh đa ăn với cá, cô chủ quán chiều lũ học sinh lắm, muốn ăn gì, bát có gì cũng được. Mỗi tội vì thế mà lúc tính tiền khá đau đầu 😂",https://images.foody.vn/res/g28/272235/s800/foody-bun-oc-bun-bo-bun-ca-304-636297146503810020.jpg,9,7,5,5,9,7
3119440,12440737,176237,"Các bạn đừng ăn ở đây nhé!! Vì ăn 1 lần là sẽ bị nghiện đấy. Quán gì đâu vừa ngon vừa rẻ. Lần này ord còn có thêm thìa gỗ T.T điểm 10 cho bảo vệ môi trường
Ship nhanh, đồ ăn đến vẫn còn nóng. Đóng gói cẩn thận. Suốt ăn đầy đặn ✔️ tuyệt vời ông mặt trờiiii",https://images.foody.vn/res/g18/176237/s800/foody-co-lien-mi-y-kem-tuoi-219-637044012207760347.jpg,5,5,5,5,5,5
4774419,20098487,1018756,"Ăn bánh nhà bạn này từ năm 2013 mấy đợt bạn ấy nghỉ bán mà buồn gần chết 😂 Giờ bạn ấy bán lại mà vẫn hương vị ngày nào, ngon thực sự, thử mấy loại rồi mà loại nào cũng ngon, sạch sẽ 👌🏻 Sẽ ủng hộ dài. À bạn chủ shop nói chuyện dễ thương lắm nhé",https://images.foody.vn/res/g102/1018756/s800/foody-miutiramisu-tiem-banh-online-345-637240256451558141.jpg,10,10,10,10,10,10
3869319,17529737,997105,"Sai lầm gọi nồi lẩu 2 người mà 2 người ăn no k mở được mắt, xuất 2 người thì khuyên các bạn nên gọi cho 3 người ăn nhé, hoặc 2 người ăn thật khỏe nhé. Trong xuất có chả cá mình thích nhất, bạn mình thì thích ăn viên với thanh cua. Kim chi được tặng các bạn ạ mình cho vào nồi ăn chung luôn. Hàng bán online nhưng rất ưng quả đóng gói nhé mình ở rõ xa mà nhận không bị xộc xệch vương vãi gì. Trời lạnh ngồi nhà chả phải đi đâu ha",https://images.foody.vn/res/g100/997105/s800/foody-beo-food-68-tokbokki-vien-tha-lau-online-925-637140032538836327.jpg,8,8,7,7,8,7.6
8333744,16218795,1047681,"Rau má tươi nkt / mix sầu riêng , đậu dừa, bắp non 
 
Đồ uống ngon thanh mát cho cơ thể , mình đặt trên now lại đc freeship nữa 😋 mang về cho gia đình mình uống ai cũng khen nức nở đã thơm lại còn đậm vị , trc đây thì rất sợ uống rau má tại thấy n cứ ngái ngái mùi sao sao á 😢 còn h thì Ahihi cả nhà ạ 😂
    Điểm trừ cho món này là mix bắp non đến cuối thì hơi nhạt , quán cần cho thêm đường .
  Điểm cộng đậu dừa ăn như đậu xanh vậy còn thêm mùi dừa thơm phứcc , mik là ng nghiện sầu riêng nên khi mix vs rau má thì TUYỆT!!!!!!


Sẽ đặt đồ uống ở đây dài dài kk........
Ps: hôm nào thử qua quán ngồi xem ntn r review tiếp cho cả nhà kkk","https://images.foody.vn/res/g105/1047681/s800/foody-rau-ma-tuoi-healthy-nguyen-khanh-toan-675-637371577214374327.jpg,https://images.foody.vn/res/g105/1047681/s800/foody-rau-ma-tuoi-healthy-nguyen-khanh-toan-283-637371577213749270.jpg",9,10,10,10,10,9.8
3481295,9692282,980044,"Buổi tối mà thèm bánh tráng trộn quanh khu ba đình cầu giấy thì ăn ở đâu? Ở đây chứ đâu. 1 suất vừa nhiều vừa ngon, rất đầy đặn. Trong hình mình gọi bánh tráng trộn bơ mực, mùi bơ thơm nức mũi, ăn vào cay cay thơm thơm. Các bạn nên thử nhaaa",https://images.foody.vn/res/g99/980044/s800/foody-banh-trang-tron-sai-gon-huong-tra-shop-online-838-637097894098657697.jpg,10,10,10,10,10,10
3010904,8258117,937113,"Đặt suất bún đậu thường 30k nhận mà hoảng hồn. 5 miếng đậu. 3 miếng dồi. 2 miếng lòng bằng đốt tay và 2 miếng thịt mỏng như lá lúa để trc quạt bay phấp phới. Quá thể shock với suất bún đậu lèo phèo như này. Ảnh mình post dưới đây, thề là chưa động đũa còn nguyên si hộp vừa nhận mở ra(đũa ăn quán cũng ko cho) 😂😂😂
 Các quán khác suất 35k đầy ú ụ, full topping 😂",https://images.foody.vn/res/g94/937113/s800/foody-bun-dau-mo-nguyen-khang-465-637024427087962357.jpg,1,1,1,1,1,1
5474632,14409160,937113,"Gọi mắm tôm ship nước mắm :)) 
1 câu đủ hiểu niềm đau",https://images.foody.vn/res/g94/937113/s800/foody-bun-dau-mo-nguyen-khang-628-637271624893770891.jpg,1,1,1,1,1,1
2763108,14714567,660112,"Quán đối diện ngay trường Tiểu học Lý Thái Tổ trên đường Nguyễn Thị Định nên có vị trí rất đắc địa. Các bố mẹ có thể đưa con đến trường, nạp một bát phở gà đầy năng lượng xong mới vào trường. Thế là đủ năng lượng cho buổi sáng rồi.
Thực đơn quán khá phong phú: Phở gà, bún thang, xôi gà và các version của từng loại trên.
Như sáng nay mình ăn 1 bát phở gà nhiều da. Chị bên cạnh gọi phở gà thịt trắng only...
Nói về chất lượng của phở thì khá ổn: Nước trong, ngọt. Thịt gà là điểm cộng vì rất giòn, cả phần da và thịt đều giòn, ngọt. Bánh phở vừa đủ, sợi phở mềm không bị cứng. Và hành mùi thì rất nhiều....
Sẽ quay lại ăn đủ các món của quán.
À, quán có điều hòa, quạt hơi nước nên đảm bảo mát mẻ thoải mái khi thưởng thức tô phở nóng hổi nhé",https://images.foody.vn/res/g67/660112/s800/foody-pho-pho-co-com-van-phong-831-636973075990045794.jpg,7,6,4,8,5,6
2728211,2079659,917166,"Cuốn N Roll thì chắc mọi người quen lắm rồi, giờ mở thêm cơ sở ở Cầu Giấy nữa gần nhà mình nên sau hôm khai trương phải qua ăn ngay. Đầu tiên là nhà hàng xinh lắm, cực kì xinh và rộng rãi, nguyên liệu vẫn được cam kết đảm bảo các quy chuẩn sạch và an toàn. Mình thích nhất là nem nướng, giòn thơm vừa vặn, chấm với nước chấm ngon làm lần nào mình cũng gọi mấy đĩa liền. Nhà Hàng còn có đồ uống ưu thích của mình là trà táo, uống chống ngấy thì hợp luôn. Các món lẩu thì chất lượng vẫn không bao giờ làm mình thất vọng.","https://images.foody.vn/res/g92/917166/s800/foody-cuon-n-roll-restaurant-tran-thai-tong-797-636966200369011630.jpg,https://images.foody.vn/res/g92/917166/s800/foody-cuon-n-roll-restaurant-tran-thai-tong-761-636966200368386572.jpg,https://images.foody.vn/res/g92/917166/s800/foody-cuon-n-roll-restaurant-tran-thai-tong-349-636966200367761514.jpg",9,9,9,8,8,8.6
3572062,18324675,976990,"Mình đã đặt tại quán này 3 lần, cảm nhận đầu tiên là gà và nước chấm siêu xuất sắc, nước chấm ở đây là lần đầu tiên mình được ăn, gà ngon da giòn, chan nước mắm siêu đỉnh.
Ngoài ra quán còn đóng gói rất đẹp, sạch sẽ, chắc chắn mình sẽ đặt tiếp.",https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-770-637108811782359236.jpg,9,9,8,8,9,8.6
3572411,12570022,976990,Mình vừa đặt 1 suất gà xé ở quán xong^^ phải nói là rất vừa ý vì cơm ngon và gà khá nhiều rất đầy đủ cho một bữa trưa^^,https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-891-637108835781210995.jpg,5,5,5,5,5,5
3573544,9979740,976990,"Cơm ngon, gà ngon, thích nhất là nước chấm. Sẽ quay lại.",https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-407-637108900456485096.jpg,9,8,8,8,8,8.2
3537223,13039717,976990,Chất lượng tệ quá,https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-896-637105400947682927.jpg,1,1,5,5,5,3.4
3635747,18449149,976990,"Tên combo hấp dẫn, đặt thử về xem sao. Gà ngon đấy, da giòn. Nước chấm ngon. Sạch sẽ, gọn gàng.",https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-896-637115662143433381.jpg,8,8,5,7,7,7
3636980,965942,976990,"Hôm wa măm thử suất nửa con gà của Cơm gà Bà Thân. Lâu chưa ăn hàng gà nào mà gà vừa giòn da vừa mềm thịt như này, ngọt thịt gà ta lun. Thêm cơm nếp thơm thơm dẻo dẻo, nhiều loại rau ăn kèm.
Tối vừa xem***Indo vừa nhâm nhi thịt gà thì thật hợp lý 🤩 có Combo***Chiến Thắng đấy","https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-214-637115740023983934.jpg,https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-249-637115740022890090.jpg,https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-255-637115740021013857.jpg",10,8,7,6,8,7.8
2330219,1674390,787815,"Dồi sụn ở đây mình ghé ăn mấy lần rồi mà vẫn thích lắm luôn vì quán anh Cao này khá đông khách giá cũng hợp lý, có ba hàng bán liền nhưng hàng này là hàng đầu nhé! Đi từ Trung Kính dễ vào Yên Hoà đi một đoạn ngắn là thấy luôn, đối diện cửa hàng vàng! Quán bán từ 16h-22h mới hết nên tha hồ ăn! 

Quán bán vịt nướng, dồi sụn, cá nướng nhìn hấp dẫn lắm! Dồi sụn ở đây là 15k/1 lạng ăn độ 3 lạng cho một bữa tối là no căng, có thêm nước chấm và rau sống ăn rất hợp! Dồi sụn có thịt, tiết và sụn, vỏ dồi đc nướng mềm ăn mỡ mỡ nên ngon lắm! 

Giá : Dồi sụn :15k/1 lạng
Vịt nướng :130k/1 con
Cá nướng : 120k/1 con","https://images.foody.vn/res/g79/787815/s800/foody-vit-nuong-doi-sun-anh-cao-787815-727-636753197892526951.jpg,https://images.foody.vn/res/g79/787815/s800/foody-vit-nuong-doi-sun-anh-cao-787815-868-636753197888483087.jpg,https://images.foody.vn/res/g79/787815/s800/foody-vit-nuong-doi-sun-anh-cao-787815-859-636753197885189952.jpg,https://images.foody.vn/res/g79/787815/s800/foody-vit-nuong-doi-sun-anh-cao-787815-875-636753197882006876.jpg,https://images.foody.vn/res/g79/787815/s800/foody-vit-nuong-doi-sun-anh-cao-787815-159-636753197879524528.jpg,https://images.foody.vn/res/g79/787815/s800/foody-vit-nuong-doi-sun-anh-cao-787815-423-636753197875130301.jpg,https://images.foody.vn/res/g79/787815/s800/foody-vit-nuong-doi-sun-anh-cao-787815-828-636753197869865247.jpg,https://images.foody.vn/res/g79/787815/s800/foody-vit-nuong-doi-sun-anh-cao-787815-819-636753197866812351.jpg,https://images.foody.vn/res/g79/787815/s800/foody-vit-nuong-doi-sun-anh-cao-787815-988-636753197861487251.jpg,https://images.foody.vn/res/g79/787815/s800/foody-vit-nuong-doi-sun-anh-cao-787815-413-636753197857613542.jpg",9,7,6,9,9,8
3527543,2004998,976990,"Nhớ cơm gà Phú Yên quá lại gặp đc quán này đúng là buồn ngủ gặp chiếu manh )) Hạt cơm dẻo thơm lại vàng ươm hay ho cực kỳ. Gà siêuuu đỉnh da giòn giòn thích dễ sợ, thịt chắc. Suất cơm cánh có hẳn 2 cái cánh luôn, đầy đặn ưng lắm><","https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-554-637104492497104489.jpg,https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-595-637104492448037534.jpg,https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-919-637104492446318633.jpg,https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-921-637104492446162369.jpg,https://images.foody.vn/res/g98/976990/s800/foody-com-ga-ba-than-dac-san-phu-yen-online-593-637104492446006104.jpg",9,9,7,7,8,8
863470,850301,222764,"Cái phố này đã ko mong đợi gì có hàng ăn được nên không bao giờ minh ghé quán nao. Nhưng do trời mưa nên chui tạm đây. Menu dai dằng dặc mà gọi gì cung không có. Chỉ có chè mà thành phần mấy cái thạch để lâu thì còn. Bánh mì thì thịt nướng cx hết chỉ con thập cẩm pate trông kinh kinh. Mình gọi sữa chua nếp cẩm r caramen chả có. KEM thì cũng chả còn 1 vị nào. Haiz chả muốn kể thêm. Mình đói và khát lắm nhg cx k thể gọi chè ăn đc. Vì toàn thạch thạch kiểu trung quôc xanh đỏ. Nên đành gọi 2 hộp sưa chua không ăn thì ai dè ko nhãn mác :| ôi tôi chết mất. Đúng kiểu là có tiền mà cung không dc ăn. Đây kiểu gia đình phục vụ nên mng cứ chui vào nhà trong, ở ngoài chả có ai. Gọi hết hơi thi ra. Có 1 bà già giọng miền tây miên nam gì đó khó nghe quá . Nói chung phát điên quán này luôn :-< chưa kể trà sưa toàn mấy lọ xanh đỏ trung quốc minh cx chả dám mua. Được cái quán ngoài mặt đường","https://images.foody.vn/res/g23/222764/s800/foody-ut-nhi-che-banh-xeo-banh-trang-tron-570-635999664751421921.jpg,https://images.foody.vn/res/g23/222764/s800/foody-ut-nhi-che-banh-xeo-banh-trang-tron-252-635999664726391581.jpg,https://images.foody.vn/res/g23/222764/s800/foody-ut-nhi-che-banh-xeo-banh-trang-tron-113-635999664699983231.jpg,https://images.foody.vn/res/g23/222764/s800/foody-ut-nhi-che-banh-xeo-banh-trang-tron-535-635999664676700161.jpg",5,5,5,8,5,5.6
